id,text,label
sample_00304,"Title: Has Issues
Review: I was disappointed with this case. This case has covers on the bottom for the charging port and headphone plug. I cut them off before installing the case. The thickness of the case creates a tunnel for the speaker. You have to have the bottom of the phone facing towards you if you want to listen to the speaker.  This case covers up the buttons with rubber buttons. They are very difficult to push. The case makes the phone much bigger than I thought it would. I do like the texture of the case it feels smooth but if set on a slippery surface it won't slide. It's very easy to slide in and out of my pocket. I am still using this case until I find something I like better.",0
sample_03907,"Title: Hard for me to get them in place
Review: Hard to put on place",1
sample_02506,"Title: Great idea
Review: These could be a Great product if they only had better sticking. I had to remove there tape and replace it with 3M tape",0
sample_00752,"Title: Meh
Review: I had purchesd these speakers for my 94 Chevy 1500. Amazon said they were compatible. Not true. I had to grind out some of the speaker hole, and the wire connectors were completely different, and had to go to Auto Zone and buy the right ones ($9.00) . All B.S. aside once I got em in, they sound great.",1
sample_06930,"Title: Difficult to put on.. very thin wire clasp... easily breakable!!
Review: Very difficult to put on... very thin little wire ... easily bent , hard to close earring to wear! Refund only please!! No Replacement Thankyou!",0
sample_04836,"Title: 😔😔
Review: 😔😔",0
sample_00644,"Title: review
Review: Exactly the same remote as the original. Good price compare to others remotes. There no need of learning how to used it since it  has the same characteristics of my old remote.",2
sample_07229,"Title: Great hiking boots
Review: These are the most comfortable boots I own. I am an avid hiker/ backpacker and these boots have never let me down. They provide great support, especially as I have ankle issues, and they are solid and sturdy enough to.handle any terrain. Very light, and breathable, while still being essentially waterproof (I wouldn't submerge them, but morning dew, wet grass, puddles, etc are handled with ease and keep my feet nice and dry). These feel like a comfortable pair of tennis shoes even after miles and miles. There are more expensive boots our there, but the just aren't worth the extra money. These will do for anyone e but the most extreme outdoor type.",2
sample_05288,"Title: Good way to tint and color brows
Review: I have sparse eyebrows which have a lot of gray. I tend to get them tinted at least once a month and really should do it more often. When I saw this I was thrilled to try it to help maintain my brows between tinting. On the plus side, the lighter brown color works well for me and it lasts a long time. I am not thrilled with the applicator which makes applying difficult (I wish it was more of a brush than a pointed applicator). I can recommend this to anyone looking to darken or enhance their sparse eye brows.",2
sample_06976,"Title: Not cotton- not comfortable- not happy!
Review: These fit like hospital undies. They are not cute on- they fit tight on waist and around my thigh- and I’m a small girl and got a m when I normally wear sz s. They are see through and HATE the fabric. Not breathable, not cotton. Also, in the picture they look cute and they just really are not cute at all. Not happy with these- save your money!",0
sample_06285,"Title: Great innovation, but not very durable
Review: Very interesting design, but after 5 uses, one of the tips broke. Still usable, but doesn't look good.",1
sample_06478,"Title: Fits but colour is not as pictured
Review: It does fit but the colour is completely different from the picture here it is a lot more fuschia and almost neon colour like orange even not flattering at all. Not wearing this probably ever, maybe just the top, colour is scary as hell. I guess if you don't mind the colour being different then it's fine, on another note the fit is good though and easy to wear so no problem there just extremely flashy.",0
sample_03773,"Title: Better purchase than what you will get at sephora
Review: The product fits nicely into my eyebrow routine. I like that it does not turn white like other eye jells do. I find that it holds the hair in the direction that the hair is growing only. I do dye my eye brows which makes the hair thicker and coarse, maybe that is why. I think it would hold natural eyebrows up well that have not been tinted",2
sample_01396,"Title: Garbage.
Review: Don't even bother with these unless you're ONLY using them for a lens protector.<br />That's about all they do.<br /><br />As for the description:<br /><br />&#34;CPL: Polarizers let you acheive vibrant color saturation, reduce or eliminate glare from non-metallic object.<br />F-DL: Fluorescent light correction filter gives true-to-life color rendition. Fluorescent filter dramatically increases color saturation&#34;<br /><br />They don't do any of that. They actually ruined my photos rather than enhancing them.<br /><br />Go buy a REAL filter from B&W. I got one there after ordering these and they are 10,000% better, but also more pricey.<br /><br />My guess is these cheap ones were built in China/India from scrap class/plastic while B&W uses high quality metals and glasses for their filters.<br /><br />Anyway that's all I have to say, don't be disappointed and just skip these altogether.",0
sample_07608,"Title: Nice tunic top, runs a little small
Review: Super cute tunic top. Great length (goes over my leggings perfect). I am deducting a star because I found around the waist the shirt fit me a little too small (muffin top was showing a bit). I wish I had bought a size larger. But, all in all, well made top pretty red color.",2
sample_06705,"Title: lovely
Review: I received  an authentic  doc martin box and boots. These will require breaking in for a couple weeks prior to wearing them out side. These boots will last many years to come.",2
